province;red;green;blue;x;x;
835;0;162;145;Hanyan;x;
836;42;165;18;Snassen;x;
837;84;168;146;Figuig;x;
838;126;171;19;El Rif;x;
839;168;174;147;Cebta;x;
840;0;177;20;Fes;x;
841;42;180;148;Tangiers;x;
842;84;183;21;Infa;x;
843;126;186;149;Marrakech;x;
844;168;189;22;Massat;x;
845;0;192;150;Anti-Atlas;x;
846;42;195;23;Ifni;x;
847;84;198;151;Tharasset;x;
848;0;3;225;Bremen;x;
849;126;201;24;Canarias;x;
850;168;96;42;Kandalax;x;
851;84;9;226;Capua;x;
852;85;84;11;Zahedan;x;
853;127;87;139;Bam;x;
854;169;90;12;Zamindawar;x;
855;126;135;84;Mahra;x;
856;168;138;212;Kathiri;x;
857;0;141;85;Bayda;x;
858;42;144;213;Aden;x;
859;84;147;86;Taizz;x;
860;126;150;214;Sanaa;x;
861;168;153;87;Asir;x;
862;0;156;215;Halaban;x;
863;42;159;88;Hajr;x;
864;84;162;216;Hail;x;
865;126;165;89;Rafha;x;
866;168;168;217;Dhofar;x;
867;0;171;90;Duqm;x;
868;42;174;218;Muscat;x;
869;84;177;91;Hajar;x;
870;126;180;219;Dhu Zabi;x;
871;168;183;92;Busaso;x;
872;0;186;220;Berbera;x;
873;42;189;93;Harer;x;
874;84;192;221;Tadjoura;x;
875;126;195;94;Aksum;x;
876;168;198;222;Akordat;x;
877;0;201;95;Kassala;x;
878;42;204;223;Hayya;x;
879;84;207;96;Atbara;x;
880;126;210;224;Sennar;x;
881;168;0;97;Asosa;x;
882;168;123;82;Ankober;x;
883;126;120;209;Gondar;x;
884;126;3;154;Antalo;x;
885;84;117;81;Matamma;x;
886;168;15;227;Perm;x;
887;1;18;0;Yamalia;x;
888;43;21;128;Komi;x;
889;85;24;1;Ural;x;
890;127;27;129;Khantia;x;
891;169;30;2;Tyumen;x;
892;1;33;130;Mansia;x;
893;43;36;3;Sibir;x;
894;43;96;13;Saravan;x;
895;127;42;4;Yaik;x;
896;169;45;132;Aqtobe;x;
897;1;48;5;Inder;x;
898;43;51;133;Tobol;x;
899;1;93;140;Tis;x;
900;127;57;134;Syr Darya;x;
901;169;60;7;Kyzylkum;x;
902;1;63;135;Dashhowuz;x;
903;43;66;8;Samarkand;x;
904;85;69;136;Balkh;x;
905;127;72;9;Herat;x;
906;169;75;137;Birjand;x;
907;1;78;10;Mandesh;x;
908;84;132;211;;x;
909;0;126;210;;x;
910;42;129;83;;x;
911;0;207;25;Timbuktu;x;
912;84;0;26;Aoudaghost;x;
913;126;48;34;Ghana;x;
914;84;45;161;Gao;x;
915;85;39;131;Djenne;x;
916;126;105;79;Taghaza;x;
917;42;99;78;Araouane;x;
918;168;93;77;Sijilmasa;x;
919;126;90;204;Oualata;x;
920;85;99;141;Ouadane;x;
921;127;102;14;Idjil;x;
922;169;105;142;Tadmekka;x;
923;1;108;15;;x;
924;43;111;143;;x;
925;85;114;16;Mali;x;
926;127;117;144;Bambuk;x;
927;17;40;240;Zarma;x;
928;169;120;17;Gurma;x;
929;1;123;145;Aprutium;x;
930;43;126;18;Bar;x;
931;85;129;146;More;x;
932;127;132;19;Tjust;x;
933;169;132;182;Roslavl;x;
934;1;135;55;Lepiel;x;
935;43;138;183;Amalfi;x;
936;42;39;68;Eastern Cyclades;x;
937;84;42;196;Sea of Crete;x;
938;126;45;69;Coast of Egypt;x;
939;168;48;197;Nile Delta;x;
940;0;51;70;Levant;x;
941;42;54;198;East of Mediterranean;x;
942;0;54;35;Western Aegean Sea;x;
943;42;18;3;Näsijärvi;x;
944;168;63;72;Aral Sea;x;
945;0;66;200;Iskenderun Kör;x;
946;42;69;73;Gulf of Antalya;x;
947;84;72;201;Sea of Marmara;x;
948;126;75;74;Gulf of Varna;x;
949;168;78;202;Coast of Taurida;x;
950;0;81;75;Black Sea;x;
951;42;84;203;Coast of Kolkhida;x;
952;0;96;205;Caspian Sea;x;
953;84;180;56;Coast of Morocco;x;
954;126;183;184;Strait of Gibraltar;x;
955;126;33;159;Saimaa;x;
956;84;15;156;Kallavesi;x;
957;168;204;152;Oulujärvi;x;
958;42;132;48;Ladoga Lake;x;
959;84;135;176;Mälaren;x;
960;168;171;182;Faroya;x;
961;168;141;177;Hjälmaren;x;
962;0;144;50;Vättern;x;
963;42;147;178;Vänern;x;
964;84;150;51;White Sea;x;
965;126;153;179;Strait of Dover;x;
966;168;156;52;La Manche;x;
967;0;159;180;Channel Islands;x;
968;42;162;53;St. George's Channel;x;
969;84;87;76;Sea of Azov;x;
970;168;21;157;Cabo de Finisterre;x;
971;126;90;149;Bodensee;x;
972;168;108;207;Kara-Bogaz Gol;x;
973;126;78;39;Waddenzee;x;
974;42;27;158;Bay of Biscay;x;
975;126;168;54;Donegal Bay;x;
976;42;210;153;Sea of Canarias;x;
977;168;36;32;Bretagne Coast;x;
978;0;39;160;Atlantic;x;
979;0;111;80;Tiveriade Lake;x;
980;42;12;28;Portugal Coast;x;
981;0;9;155;Golfo de Cadiz;x;
982;168;51;162;Coast of Iceland;x;
983;42;114;208;Dead Sea;x;
984;42;57;163;North Atlantic;x;
985;84;60;36;North Atlantic;x;
986;126;63;164;North Sea;x;
987;168;66;37;North Sea;x;
988;0;69;165;North Sea;x;
989;42;72;38;North Sea;x;
990;84;75;166;Sea of Shetland;x;
991;42;6;98;Galway Bay;x;
992;168;81;167;The Minch;x;
993;0;84;40;Moray Firth;x;
994;42;87;168;Firth of Forth;x;
995;84;90;41;The Wash;x;
996;126;93;169;Dogger-bank;x;
997;126;12;99;Onega;x;
998;0;99;170;North Sea;x;
999;42;102;43;The Sound;x;
1000;84;105;171;Gulf of Helholland;x;
1001;126;108;44;Kattegat;x;
1002;168;111;172;Gulf of Danzig;x;
1003;0;114;45;Hanö-bukten;x;
1004;42;117;173;Baltic Sea;x;
1005;84;120;46;Ålands Hav;x;
1006;126;123;174;Gulf of Finland;x;
1007;168;126;47;Gulf of Bothnia;x;
1008;0;129;175;Gulf of Bothnia;x;
1009;168;6;27;Iles d'la Manche;x;
1010;126;18;29;Hibernicum Occeanum;x;
1011;42;42;33;Mediterranean Sea;x;
1012;84;57;71;Lake Peipus;x;
1013;126;60;199;Lori;x;
1014;0;24;30;Coast of Asturias;x;
1015;42;177;183;Northern Bay of Biscay;x;
1016;0;174;55;Celtic Sea;x;
1017;84;30;31;Western Cyclades;x;
1018;85;54;6;Päijänne;x ;
1019;84;165;181;Irish Sea;x;
1020;168;186;57;Mediterranean Sea;x;
1021;0;189;185;Golfo de Valencia;x;
1022;42;192;58;Islas Baleares;x;
1023;84;195;186;Ponant;x;
1024;126;198;59;Mediterranean Sea;x;
1025;168;201;187;Gulfe du Lion;x;
1026;0;204;60;Lake Leman;x;
1027;42;207;188;Cote d Azur;x;
1028;84;210;61;Ligurian Sea;x;
1029;126;0;189;Tyrrhenian Sea;x;
1030;168;3;62;Coast of Sardegna;x;
1031;0;6;190;Golfo di Napoli;x;
1032;42;9;63;Strait di Messina;x;
1033;84;12;191;Golfe de Hammamet;x;
1034;126;15;64;Malta Channel;x;
1035;168;18;192;Gulf of Sidra;x;
1036;0;21;65;Golfo di Taranto;x;
1037;42;24;193;Ionian Sea;x;
1038;84;27;66;Strait of Otranto;x;
1039;169;135;147;Loire1;x;
1040;1;138;20;Loire2;x;
1041;43;141;148;Seine1;x;
1042;85;144;21;Seine2;x;
1043;127;147;149;Rhine1;x;
1044;169;150;22;Rhine2;x;
1045;1;153;150;Rhine3;x;
1046;43;156;23;Elbe1;x;
1047;85;159;151;Elbe2;x;
1048;127;162;24;Elbe3;x;
1049;169;165;152;Elbe4;x;
1050;1;168;25;Elbe5;x;
1051;43;171;153;Vistula1;x;
1052;85;174;26;Vistula2;x;
1053;127;177;154;Vistula3;x;
1054;169;180;27;Vistula4;x;
1055;1;183;155;Vistula5;x;
1056;43;186;28;Dniester1;x;
1057;85;189;156;Dniester2;x;
1058;127;192;29;Danube1;x;
1059;169;195;157;Danube2;x;
1060;1;198;30;Danube3;x;
1061;43;201;158;Danube4;x;
1062;85;204;31;Northern Caspian Sea;x;
1063;127;207;159;Danube6;x;
1064;169;210;32;Southern Caspian Sea;x;
1065;1;0;160;Danube8;x;
1066;43;3;33;Danube9;x;
1067;85;6;161;Danube10;x;
1068;127;9;34;Danube11;x;
1069;169;12;162;Danube12;x;
1070;1;15;35;Dnieper1;x;
1071;43;18;163;Dnieper2;x;
1072;85;21;36;Dnieper3;x;
1073;127;24;164;Desna1;x;
1074;169;27;37;Desna2;x;
1075;1;30;165;Desna3;x;
1076;43;33;38;Dnipro;x;
1077;85;36;166;Dnyapro;x;
1078;127;39;39;Dnepr;x;
1079;169;42;167;Pripyat;x;
1080;1;45;40;Daugava1;x;
1081;43;48;168;Daugava2;x;
1082;85;51;41;Dwina;x;
1083;127;54;169;Neva;x;
1084;169;57;42;Svir;x;
1085;1;60;170;Volkhov;x;
1086;43;63;43;Lake Ilmen;x;
1087;85;66;171;Lovat;x;
1088;127;69;44;Don1;x;
1089;169;72;172;Don2;x;
1090;1;75;45;Don3;x;
1091;43;78;173;Don4;x;
1092;85;81;46;Volga1;x;
1093;127;84;174;Volga2;x;
1094;169;87;47;Volga3;x;
1095;1;90;175;Volga4;x;
1096;43;93;48;Volga5;x;
1097;85;96;176;Volga6;x;
1098;127;99;49;Volga7;x;
1099;169;102;177;Volga8;x;
1100;1;105;50;Volga9;x;
1101;43;108;178;Volga10;x;
1102;85;111;51;Oka1;x;
1103;127;114;179;Oka2;x;
1104;169;117;52;Oka3;x;
1105;1;120;180;Volga11;x;
1106;43;123;53;Volga12;x;
1107;85;126;181;Garonne1;x;
1108;127;129;54;Garonne2;x;
1109;126;30;194;Adriatic Sea;x;
1110;168;33;67;Gulf of Venice;x;
1111;0;36;195;Eastern Aegean Sea;x;
1112;85;141;56;Madurai;x;
1113;127;144;184;Chagai;x;
1114;169;147;57;Mahoyadapuram;x;
1115;1;150;185;Cholamandalam;x;
1116;43;153;58;Tenkasi;x;
1117;85;156;186;Qalqut;x;
1118;127;159;59;Manyapura;x;
1119;169;162;187;Kanchipuram;x;
1120;1;165;60;Tagadur;x;
1121;43;168;188;Uchangidurga;x;
1122;85;171;61;Udayagiri;x;
1123;127;174;189;Vengipura;x;
1124;169;177;62;Honnore;x;
1125;1;180;190;Thana;x;
1126;43;183;63;Daman;x;
1127;85;186;191;Navasarika;x;
1128;127;189;64;Vizagipatam;x;
1129;169;192;192;Kataka;x;
1130;1;195;65;Mandavyapura;x;
1131;43;198;193;Karmanta;x;
1132;85;201;66;Kirghiz;x;
1133;127;204;194;Vadodara;x;
1134;169;207;67;Bhumilka;x;
1135;1;210;195;Valabhi;x;
1136;43;0;68;Dvaraka;x;
1137;85;3;196;Mansura;x;
1138;127;6;69;Bhakkar;x;
1139;169;9;197;Makran;x;
1140;1;12;70;Banavasi;x;
1141;43;15;198;Kol;x;
1142;85;18;71;Pratishthana;x;
1143;127;21;199;Kalyani;x;
1144;169;24;72;Kollipake;x;
1145;1;27;200;Devagiri;x;
1146;43;30;73;Naldurg;x;
1147;85;33;201;Mandapika;x;
1148;127;36;74;Dasapura;x;
1149;169;39;202;Dhara;x;
1150;1;42;75;Sarangpur;x;
1151;43;45;203;Laksmanavati;x;
1152;85;48;76;Mudgagiri;x;
1153;127;51;204;Kotivarsa;x;
1154;169;54;77;Magadha;x;
1155;1;57;205;Sripuri;x;
1156;43;60;78;Kodalaka Mandala;x;
1157;85;63;206;Balkonda;x;
1158;127;66;79;Bidar;x;
1159;169;69;207;Ramagiri;x;
1160;1;72;80;Rayapura;x;
1161;43;75;208;Kasmira;x;
1162;85;78;81;Kusinagara;x;
1163;127;81;209;Varanasi;x;
1164;169;84;82;Chauragarh;x;
1165;1;87;210;Bandhugadha;x;
1166;43;90;83;Jaunpur;x;
1167;85;93;211;Lakhnau;x;
1168;127;96;84;Katehar;x;
1169;169;99;212;Kalpi;x;
1170;1;102;85;Vidisa;x;
1171;43;105;213;Kalanjara;x;
1172;85;108;86;Gwalior;x;
1173;127;111;214;Sambhal;x;
1174;169;114;87;Godwad;x;
1175;1;117;215;Aror;x;
1176;43;120;88;Medantaka;x;
1177;85;123;216;Kundina;x;
1178;127;126;89;Karur;x;
1179;169;129;217;Sakala;x;
1180;1;132;90;Udabhanda;x;
1181;43;135;218;Oshrusana;x;
1182;85;138;91;Ghazna;x;
1183;127;141;219;Bost;x;
1184;169;144;92;Kalat;x;
1185;1;147;220;Kabul;x;
1186;43;150;93;Chach;x;
1187;85;153;221;Kunduz;x;
1188;127;156;94;Khuttal;x;
1189;169;159;222;Bamiyan;x;
1190;1;162;95;Gurjaratra;x;
1191;43;165;223;Bannu;x;
1192;85;168;96;Bhera;x;
1193;127;171;224;Trigarta;x;
1194;169;174;97;Nagadipa;x;
1195;1;177;225;Phiti;x;
1196;43;180;98;Srirangapatna;x;
1197;85;183;226;Dwarasamudra;x;
1198;127;186;99;Vatapi;x;
1199;169;189;227;Penugonda;x;
1200;1;192;0;Kanara;x;
1201;43;195;128;Kongu;x;
1202;85;198;1;Kudalasangama;x;
1203;127;201;129;Idatarainadu;x;
1204;169;204;2;Nellore;x;
1205;1;207;130;Narim;x;
1206;43;210;3;Taradavadi;x;
1207;85;0;131;Amaravati;x;
1208;127;3;4;Kambampet;x;
1209;169;6;132;Racakonda;x;
1210;1;9;5;Manyakheta;x;
1211;43;12;133;Pannagallu;x;
1212;85;15;6;Lattalura;x;
1213;127;18;134;Kondana;x;
1214;169;21;7;Tirunelveli;x;
1215;1;24;135;Dakhina Desa;x;
1216;43;27;8;Talakad;x;
1217;85;30;136;Nandagiri;x;
1218;127;33;9;Alampur;x;
1219;169;36;137;Potapi;x;
1220;1;39;10;Goa;x;
1221;43;42;138;Vijayawada;x;
1222;85;45;11;Rajamahendravaram;x;
1223;127;48;139;Ishim;x;
1224;169;51;12;Kalinganagar;x;
1225;1;54;140;Puri;x;
1226;43;57;13;Nandapur;x;
1227;85;60;141;Cakrakuta;x;
1228;127;63;14;Swetaka Mandala;x;
1229;169;66;142;Khinjali Mandala;x;
1230;1;69;15;Suvarnapura;x;
1231;43;72;143;Viraja;x;
1232;85;75;16;Midnapore;x;
1233;127;78;144;Saptagrama;x;
1234;169;81;17;Damin-i-koh;x;
1235;1;84;145;Tamralipti;x;
1236;43;87;18;Candradvipa;x;
1237;85;90;146;Rajrappa;x;
1238;127;93;19;Mallabhum;x;
1239;169;96;147;Vijayapura;x;
1240;1;99;20;Kumara Mandala;x;
1241;43;102;148;Jharkand;x;
1242;85;105;21;Radha;x;
1243;127;108;149;Gauda;x;
1244;169;111;22;Kamatapur;x;
1245;1;114;150;Srihatta;x;
1246;43;117;23;Goalpara;x;
1247;85;120;151;Khijjingakota;x;
1248;127;123;24;Munda;x;
1249;169;126;152;Sambalpur;x;
1250;1;129;25;Ayodhya;x;
1251;43;132;153;Sasaram;x;
1252;85;135;26;Barasuru;x;
1253;127;138;154;Nilagiri;x;
1254;169;141;27;Vairagara;x;
1255;1;144;155;Vemulavada;x;
1256;43;147;28;Orangallu;x;
1257;85;150;156;Medak;x;
1258;127;153;29;Nanded;x;
1259;169;156;157;Vatsagulma;x;
1260;1;159;30;Nasikya;x;
1261;43;162;158;Parnakheta;x;
1262;85;165;31;Thalner;x;
1263;127;168;159;Burhanpur;x;
1264;169;171;32;Nandurbar;x;
1265;1;174;160;Sagar;x;
1266;43;177;33;Somnath;x;
1267;85;180;161;Vardhamana;x;
1268;127;183;34;Dhamalpur;x;
1269;169;186;162;Canda;x;
1270;1;189;35;Kiranapura;x;
1271;43;192;163;Tripuri;x;
1272;85;195;36;Ratanpur;x;
1273;127;198;164;Turgay;x;
1274;169;201;37;Damoh;x;
1275;1;204;165;Zaranj;x;
1276;43;207;38;Gaya;x;
1277;85;210;166;Tummana;x;
1278;127;0;39;Gurgi;x;
1279;169;3;167;Rohana;x;
1280;1;6;40;Gojjam;x;
1281;43;9;168;Chunar;x;
1282;85;12;41;Dotawo;x;
1283;127;15;169;Asni;x;
1284;169;18;42;Bharauli;x;
1285;1;21;170;Acalapura;x;
1286;43;24;43;Kherla;x;
1287;85;27;171;Asirgarh;x;
1288;127;30;44;Ujjayini;x;
1289;169;33;172;Dadhipadra;x;
1290;1;36;45;Khetaka;x;
1291;43;39;173;Mohadavasaka;x;
1292;85;42;46;Sarasvata Mandala;x;
1293;127;45;174;;x;
1294;169;48;47;Satyapura;x;
1295;1;51;175;Kutch;x;
1296;43;54;48;Dimapur;x;
1297;85;57;176;Debul;x;
1298;127;60;49;Chanderi;x;
1299;169;63;177;Candhoba;x;
1300;1;66;50;Kota;x;
1301;43;69;178;Mahoba;x;
1302;85;72;51;Chitrakut;x;
1303;127;75;179;Ranikot;x;
1304;169;78;52;Ludrava;x;
1305;1;81;180;;x;
1306;43;84;53;Tura;x;
1307;85;87;181;Indus;x;
1308;127;90;54;Indus;x;
1309;169;93;182;Indus;x;
1310;1;96;55;Indus;x;
1311;43;99;183;Ganges;x;
1312;85;102;56;Ganges;x;
1313;127;105;184;Ganges;x;
1314;169;108;57;Ganges;x;
1315;1;111;185;Ganges;x;
1316;43;114;58;Brahmaputra;x;
1317;85;117;186;Brahmaputra;x;
1318;127;120;59;Samatata;x;
1319;169;123;187;Bikrampur;x;
1320;1;126;60;Aydhab;x;
1321;43;129;188;Kamarupanagara;x;
1322;85;132;61;Nobatia;x;
1323;127;135;189;Nabadwipa;x;
1324;169;138;62;Suvarnagram;x;
1325;1;141;190;Madhupur;x;
1326;43;144;63;Napata;x;
1327;85;147;191;Rothas;x;
1328;127;150;64;Prayaga;x;
1329;169;153;192;Ket;x;
1330;1;156;65;Suakin;x;
1331;43;159;193;Sonda;x;
1332;85;162;66;Trinkitat;x;
1333;127;165;194;Siwistan;x;
1334;169;168;67;Alodia;x;
1335;1;171;195;Kosti;x;
1336;43;174;68;Vijnot;x;
1337;85;177;196;Uch;x;
1338;127;180;69;Multan;x;
1339;169;183;197;Rajanpur;x;
1340;1;186;70;Karor;x;
1341;43;189;198;Nandana;x;
1342;85;192;71;Purushapura;x;
1343;127;195;199;Massawa;x;
1344;169;198;72;Zeila;x;
1345;1;201;200;Medapata;x;
1346;43;204;73;Ajayameru;x;
1347;85;207;201;;x;
1348;127;210;74;;x;
1349;169;0;202;Vikramapura;x;
1350;1;3;75;Reni;x;
1351;169;54;182;Nagchu;x;
1352;85;9;76;Sarasvati;x;
1353;127;12;204;Vairata;x;
1354;169;15;77;Nagauda;x;
1355;1;18;205;Ranthambore;x;
1356;43;21;78;Kanyakubja;x;
1357;85;24;206;Sripatha;x;
1358;127;27;79;Vodamayutja;x;
1359;169;30;207;Mathura;x;
1360;1;33;80;Maldives;x;
1361;43;36;208;Shorkot;x;
1362;85;39;81;Lahur;x;
1363;127;42;209;Dipalpur;x;
1364;169;45;82;Tribandapura;x;
1365;1;48;210;Delhi;x;
1366;43;51;83;Hisar;x;
1367;85;54;211;Sthanisvara;x;
1368;127;57;84;Hastinapura;x;
1369;169;60;212;Socotra;x;
1370;1;63;85;Armail;x;
1371;43;66;213;Quzdar;x;
1372;85;69;86;Kandail;x;
1373;127;72;214;Assab;x;
1374;169;75;87;Sibi;x;
1375;1;78;215;Kafirkot;x;
1376;43;81;88;Wana;x;
1377;85;84;216;Maymana;x;
1378;127;87;89;Urgench;x;
1379;169;90;217;Asaita;x;
1380;1;93;90;Semien;x;
1381;43;96;218;Pundravardhana;x;
1382;85;99;91;INDIA SEA;x;
1383;127;102;219;INDIA SEA;x;
1384;169;105;92;INDIA SEA;x;
1385;1;108;220;INDIA SEA;x;
1386;43;111;93;INDIA SEA;x;
1387;85;114;221;INDIA SEA;x;
1388;127;117;94;INDIA SEA;x;
1389;169;120;222;INDIA SEA;x;
1390;1;123;95;INDIA SEA;x;
1391;43;126;223;INDIA SEA;x;
1392;85;129;96;INDIA SEA;x;
1393;127;132;224;INDIA SEA;x;
1394;169;135;97;INDIA SEA;x;
1395;1;138;225;INDIA SEA;x;
1396;43;141;98;INDIA SEA;x;
1397;85;144;226;INDIA SEA;x;
1398;127;147;99;INDIA SEA;x;
1399;169;150;227;INDIA SEA;x;
1400;1;153;0;INDIA SEA;x;
1401;43;156;128;INDIA SEA;x;
1402;85;159;1;INDIA SEA;x;
1403;127;162;129;INDIA SEA;x;
1404;169;165;2;INDIA SEA;x;
1405;1;168;130;INDIA SEA;x;
1406;43;171;3;INDIA SEA;x;
1407;85;174;131;INDIA SEA;x;
1408;169;132;32;Anxi;x;
1409;169;180;132;INDIA SEA;x;
1410;1;183;5;INDIA SEA;x;
1411;43;186;133;INDIA SEA;x;
1412;85;189;6;;x;
1413;127;192;134;Venadu;x;
1414;169;195;7;Kotthasara;x;
1415;1;198;135;Pithapuram;x;
1416;43;201;8;Kolhapur;x;
1417;85;204;136;Wag;x;
1418;127;207;9;Haruppeswara;x;
1419;169;210;137;Mithila;x;
1420;1;0;10;Simaramapura;x;
1421;43;3;138;Sravasti;x;
1422;85;6;11;Naimisa;x;
1423;127;9;139;Fergana;x;
1424;169;12;12;Chuy;x;
1425;1;15;140;Ili;x;
1426;43;18;13;Zhetysu;x;
1427;85;21;141;Urzhar;x;
1428;127;24;14;Damot;x;
1429;169;27;142;Begemder;x;
1430;1;30;15;Kipchak;x;
1431;43;33;143;Otrar;x;
1432;85;36;16;Karluk;x;
1433;127;39;144;Kazakh;x;
1434;169;42;17;Balkhash;x;
1435;1;45;145;Kimak;x;
1436;43;48;18;Lakomelza;x;
1437;85;51;146;Tigrinya;x;
1438;127;54;19;Yarkand;x;
1439;169;57;147;Kashgar;x ;
1440;1;60;20;Khotan;x;
1441;86;135;186;Cherchen;x;
1442;128;138;59;Charkliq;x;
1443;170;141;187;Karashar;x;
1444;2;144;60;Kucha;x;
1445;44;147;188;Aksu;x;
1446;86;150;61;Kara Khoja;x;
1447;128;153;189;Loulan;x;
1448;170;156;62;Dunhuang;x;
1449;2;159;190;Luntai;x;
1450;44;162;63;Kumul;x;
1451;86;165;191;Altay;x;
1452;128;168;64;Beshbaliq;x;
1453;170;171;192;Aj Bogd;x;
1454;2;174;65;Muztau;x;
1455;44;177;193;Tsagaannuur;x;
1456;86;180;66;Ikh Bogd;x;
1457;170;201;197;Kara Khorum;x;
1458;2;204;70;Khangai;x;
1459;44;207;198;Kyzyl;x;
1460;1;120;30;Baygal;x;
1461;43;123;158;Otuken;x;
1462;85;126;31;Gorgol;x;
1463;127;129;159;Erchis;x;
1464;1;57;55;Gilgit;x;
1465;43;60;183;Tashkurgan;x;
1466;85;63;56;Skardu;x;
1467;127;66;184;Diskit;x;
1468;127;144;34;Leh;x;
1469;169;147;162;Kangra;x;
1470;1;150;35;Garhwal;x;
1471;43;153;163;Kurmanchal;x;
1472;85;156;36;Jumla;x;
1473;127;159;164;Doti;x;
1474;169;162;37;Lumbini;x;
1475;1;165;165;Pokhara;x;
1476;43;168;38;Mangyul;x;
1477;85;171;166;Janakpur;x;
1478;127;174;39;Kathmandu;x;
1479;169;177;167;Limbuwan;x;
1480;1;180;40;Sikkim;x;
1481;43;183;168;Paro;x;
1482;85;186;41;Bumthang;x;
1483;127;189;169;Monyul;x;
1484;169;192;42;Lhoyu;x;
1485;1;195;170;Rutog;x;
1486;43;198;43;Tsaparang;x;
1487;85;201;171;Gar;x;
1488;127;204;44;Pangong;x;
1489;169;207;172;Kunlun;x;
1490;1;210;45;Kyunglung;x;
1491;43;0;173;Purang;x;
1492;85;3;46;Sakya;x;
1493;127;6;174;Coqen;x;
1494;169;9;47;Gerze;x;
1495;1;12;175;Samtho;x;
1496;43;15;48;Taktse;x;
1497;85;18;176;Gyantse;x;
1498;127;21;49;Lhasa;x;
1499;169;24;177;Shigatse;x;
1500;1;27;50;Nyingchi;x;
1501;43;30;178;Nagormo;x;
1502;85;33;51;Fuqi;x;
1503;127;36;179;Nangqen;x;
1504;169;39;52;Lingtsang;x;
1505;1;42;180;Markam;x;
1506;43;45;53;Dege;x;
1507;85;48;181;Nyima;x;
1508;127;51;54;Qamdo;x;
1509;43;6;203;;x # Silk Road endpoint pseudo-province in Anxi;
1510;127;177;4;;x # Silk Road endpoint pseudo-province in Markam;
1511;1;135;160;Pamir;x;
1512;43;138;33;;x # Silk Road Water Node;
1513;85;141;161;Jiuquan;x;
1514;169;69;57;Ejin;x;
1515;1;72;185;Yungguan;x;
1516;43;75;58;Barkul;x;
1517;85;78;186;Dunkheger;x;
1518;127;81;59;Kumtag;x;
1519;169;84;187;LopNor;x;
1520;1;87;60;Yuni;x;
1521;43;90;188;Mingoi;x;
1522;85;93;61;Cadota;x;
1523;127;96;189;Keriya;x;
1524;169;99;62;Karghalik;x;
1525;1;102;190;Yopurga;x;
1526;43;105;63;Artux;x;
1527;85;108;191;Uchturpan;x;
1528;127;111;64;Kubera;x;
1529;169;114;192;Lake Baikal;x;
1530;1;117;65;Dariya;x;
1531;43;120;193;Uwal;x;
1532;85;123;66;Zabid;x;
1533;127;126;194;Najran;x;
1534;169;129;67;Al Ahqaf;x;
1535;1;132;195;Tihama;x;
1536;43;135;68;Khaybar;x;
1537;85;138;196;Maragha;x;
1538;127;141;69;Badghis;x;
1539;169;144;197;Kanj Rustaq;x;
1540;1;147;70;Guzgan;x;
1541;43;150;198;Amol;x;
1542;85;153;71;Sarakhs;x;
1543;127;156;199;Vakhan;x;
1544;169;159;72;Chaghaniyan;x;
1545;1;162;200;Nakhshab;x;
1546;43;165;73;Khojand;x;
1547;85;168;201;Badakhshan;x;
1548;127;171;74;Khaylam;x;
1549;169;174;202;;x # Badiyat Ash Sham - Syrian desert;
1550;1;177;75;Lhatok;x;
1551;43;132;3;Mustang;x;
1552;1;129;130;Lhunze;x;
1553;1;207;80;Bome;x;
1554;43;210;208;Banbar;x;
1555;85;0;81;Medog;x;
1556;127;3;209;Lhunzhub;x;
1557;1;9;210;Kunggar;x;
1558;1;24;85;Amdo;x;
1559;43;27;213;Xainza;x;
1560;127;123;129;Ogliastra;x;
1561;127;33;214;Lhatse;x;
1562;169;36;87;Zhongba;x;
1563;1;39;215;Gegyai;x;
1564;43;42;88;Qangtang;x;
1565;85;45;216;Tsakha;x;
1566;127;48;89;Gyesar;x;
1567;169;51;217;Mainling;x;
1568;1;54;90;Yumen;x;
1569;43;57;218;Delingha;x;
1570;1;69;220;Qaidam;x;
1571;43;72;93;Lenghu;x;
1572;127;78;94;Arjin;x;
1573;169;81;222;Tanggula;x;
1574;85;120;1;Gallura;x;
1575;43;102;98;Zadoi;x;
1576;43;117;128;Torres;x;
1577;1;114;0;Cinarca;x;
1578;127;63;219;Dulan;x;
1579;127;201;79;Nedong;x;
1580;127;93;224;Lake Lop Nor;x;
1581;85;30;86;Dobrzynska;x;
1582;85;183;76;Sieradzka;x;
1583;43;180;203;Lomzynska;x;
1584;169;66;92;Stezycka;x;
1585;127;108;99;Lubelska;x;
1586;169;204;207;Wielunska;x;
1587;85;75;221;Bytow;x;
1588;127;186;204;Neumark;x;
1589;169;189;77;Gorlitz;x;
1590;1;84;95;Nalsia;x;
1591;43;87;223;Selija;x;
1592;85;90;96;Tukums;x;
1593;1;192;205;Vanema;x;
1594;169;96;97;Jersika;x;
1595;1;99;225;Talava;x;
1596;43;195;78;Riga;x;
1597;85;105;226;Deltuva;x;
1598;169;6;82;Jarva;x;
1599;85;198;206;Joensuu;x;
1600;43;12;83;Oulu;x;
1601;85;15;211;Kajaani;x;
1602;127;18;84;Sortavala;x;
1603;169;21;212;East Carelia;x;
1604;169;126;2;Rovaniemi;x;
1605;85;60;91;Kuopio;x;
1606;169;111;227;Siuntio;x;
1607;85;135;131;Laukaa;x;
1608;127;138;4;Montbeliard;x;
1609;169;141;132;Vesoul;x;
1610;1;144;5;Aosta;x;
